DISTRICT,Year,ALL-DAE,ALL-DAE-S,ALL-EXP,ALL-EXP-S,ALL-ISS,ALL-ISS-S,ALL-OSS,ALL-OSS-S,ALL-POP,ASI-DAE,ASI-DAE-S,ASI-EXP,ASI-EXP-S,ASI-ISS,ASI-ISS-S,ASI-OSS,ASI-OSS-S,ASI-POP,BLA-DAE,BLA-DAE-S,BLA-EXP,BLA-EXP-S,BLA-ISS,BLA-ISS-S,BLA-OSS,BLA-OSS-S,BLA-POP,ECO-DAE,ECO-DAE-S,ECO-EXP,ECO-EXP-S,ECO-ISS,ECO-ISS-S,ECO-OSS,ECO-OSS-S,ECO-POP,HIS-DAE,HIS-DAE-S,HIS-EXP,HIS-EXP-S,HIS-ISS,HIS-ISS-S,HIS-OSS,HIS-OSS-S,HIS-POP,IND-DAE,IND-DAE-S,IND-EXP,IND-EXP-S,IND-ISS,IND-ISS-S,IND-OSS,IND-OSS-S,IND-POP,PCI-DAE,PCI-DAE-S,PCI-EXP,PCI-EXP-S,PCI-ISS,PCI-ISS-S,PCI-OSS,PCI-OSS-S,PCI-POP,SPE-DAE,SPE-DAE-S,SPE-EXP,SPE-EXP-S,SPE-ISS,SPE-ISS-S,SPE-OSS,SPE-OSS-S,SPE-POP,TWO-DAE,TWO-DAE-S,TWO-EXP,TWO-EXP-S,TWO-ISS,TWO-ISS-S,TWO-OSS,TWO-OSS-S,TWO-POP,WHI-DAE,WHI-DAE-S,WHI-EXP,WHI-EXP-S,WHI-ISS,WHI-ISS-S,WHI-OSS,WHI-OSS-S,WHI-POP
101814,2006,,-6,,-2,,-6,,-6,1314,,0,,0,,0,,0,1314,,0,,0,,0,,0,959,,0,,0,,0,,0,1172,,0,,0,,0,,0,342,,0,,0,,0,,0,1314,,,,,,,,,1314,,0,,0,,0,,0,53,,,,,,,,,1314,,0,,0,,0,,0,13
101815,2006,,-4,,-1,,-6,,-6,229,,0,,0,,0,,0,229,,0,,0,,0,,0,39,,0,,0,,0,,0,229,,0,,0,,0,,0,85,,0,,0,,0,,0,229,,,,,,,,,229,,0,,0,,0,,0,11,,,,,,,,,229,,0,,0,,0,,0,5
101819,2006,,-5,,-1,,-6,,-6,353,,0,,0,,0,,0,353,,0,,0,,0,,0,4,,0,,0,,0,,0,352,,0,,0,,0,,0,349,,0,,0,,0,,0,353,,,,,,,,,353,,0,,0,,0,,0,18,,,,,,,,,353,,,,,,,,,0
101821,2006,,-5,,-1,39,-6,2,-6,339,,0,,0,,-6,,-5,339,,0,,0,6,-1,1,1,75,,0,,0,24,-5,1,-1,293,,0,,0,31,2,1,-1,241,,0,,0,,-6,,-5,339,,,,,,,,,339,,0,,0,8,2,1,1,47,,,,,,,,,339,,0,,0,1,-1,,0,20
101828,2006,,-6,,-1,36,-6,77,-2,681,,0,,0,,-6,1,-6,681,,0,,0,8,2,16,3,75,,0,,0,22,-3,49,-4,537,,0,,0,27,-3,58,-4,599,,0,,0,,-6,,-6,681,,,,,,,,,681,,0,,0,7,2,20,5,75,,,,,,,,,681,,0,,0,1,1,,-1,7
101829,2006,,-2,,-1,,-6,,-6,113,,0,,0,,0,,0,113,,0,,0,,0,,0,32,,0,,0,,0,,0,102,,0,,0,,0,,0,75,,0,,0,,0,,0,113,,,,,,,,,113,,0,,0,,0,,0,9,,,,,,,,,113,,0,,0,,0,,0,2
101833,2006,,-5,,-1,,-6,,-6,304,,0,,0,,0,,0,304,,0,,0,,0,,0,161,,0,,0,,0,,0,303,,0,,0,,0,,0,140,,0,,0,,0,,0,304,,,,,,,,,304,,0,,0,,0,,0,6,,,,,,,,,304,,,,,,,,,0
101837,2006,,-6,,-1,,-6,,-6,779,,0,,0,,0,,0,779,,0,,0,,0,,0,125,,0,,0,,0,,0,249,,0,,0,,0,,0,179,,0,,0,,0,,0,779,,,,,,,,,779,,0,,0,,0,,0,109,,,,,,,,,779,,0,,0,,0,,0,460
101838,2006,,-6,,-3,,-6,39,-6,1769,,0,,0,,0,,-6,1769,,0,1,1,1,1,11,1,478,,0,,0,,0,14,-6,1626,,0,,0,1,1,26,-1,1185,,0,,0,,0,,-6,1769,,,,,,,,,1769,,0,,0,,0,5,1,142,,,,,,,,,1769,,0,,0,,0,1,-1,88
101840,2006,,-6,,-1,,-6,,-6,593,,0,,0,,0,,0,593,,0,13,1,6,1,,0,540,,0,7,1,6,1,,0,533,,0,,0,1,2,,0,47,,0,,0,,0,,0,593,,,,,,,,,593,,0,,0,,0,,0,18,,,,,,,,,593,,,,,,,,,0
101842,2006,,-3,,-1,,-6,,-6,136,,0,,0,,0,,0,136,,0,,0,,0,,0,5,,0,,0,,0,,0,87,,0,,0,,0,,0,44,,0,,0,,0,,0,136,,,,,,,,,136,,0,,0,,0,,0,1,,,,,,,,,136,,0,,0,,0,,0,87
101845,2006,,-6,,-2,,-6,,-6,1153,,0,,0,,0,,0,1153,,0,,0,,0,,0,150,,0,,0,,0,,0,853,,0,,0,,0,,0,969,,0,,0,,0,,0,1153,,,,,,,,,1153,,0,,0,,0,,0,35,,,,,,,,,1153,,0,,0,,0,,0,23
101846,2006,,-6,,-1,58,-6,,-6,775,,0,,0,1,-6,,0,775,,0,,0,23,2,30,6,225,,0,,0,39,2,39,6,470,,0,,0,30,1,18,6,388,,0,,0,1,-6,1,0,775,,,,,,,,,775,,0,,0,1,-1,,0,31,,,,,,,,,775,,0,,0,1,-5,1,2,116
101847,2006,,-5,,-1,,-6,9,-6,353,,0,,0,,0,,-6,353,,0,,0,,0,10,,349,,0,,0,,0,7,2,199,,,,,,,,,0,,0,,0,,0,,-6,353,,,,,,,,,353,,0,,0,,0,1,1,25,,,,,,,,,353,,,,,,,,,0
101849,2006,,-6,,-2,,-6,76,-6,1132,,0,,0,,0,,-6,1132,,0,,0,,0,73,3,1007,,0,,0,,0,63,-3,1022,,0,,0,,0,1,-4,113,,0,,0,,0,,-6,1132,,,,,,,,,1132,,0,,0,,0,28,6,113,,,,,,,,,1132,,0,,0,,0,,-1,11
101850,2006,,-6,,-1,2,-6,14,-6,527,,0,,0,,-6,,-6,527,,0,,0,6,0,16,,516,,0,,0,5,1,14,1,485,,0,,0,,0,,-1,11,,0,,0,,-6,,-6,527,,,,,,,,,527,,0,,0,1,2,1,-1,53,,,,,,,,,527,,,,,,,,,0
101853,2006,,-6,,-1,,-6,,-6,670,,0,,0,,0,,0,670,,0,,0,,0,,0,174,,0,,0,,0,,0,659,,0,,0,,0,,0,462,,0,,0,,0,,0,670,,,,,,,,,670,,0,,0,,0,,0,47,,,,,,,,,670,,,,,,,,,0
101855,2006,,-3,,-1,2,-6,20,1,148,,0,,0,,-5,,-6,148,,0,1,0,1,-2,20,1,142,,0,,0,1,-1,17,-1,127,,0,,0,,0,1,1,7,,0,,0,,-5,,-6,148,,,,,,,,,148,,0,,0,1,2,1,1,7,,,,,,,,,148,,,,,,,,,0
101856,2006,,-5,,-1,,-6,,-6,266,,0,,0,,0,,0,266,,0,,0,,0,,0,32,,0,,0,,0,,0,266,,0,,0,,0,,0,221,,0,,0,,0,,0,266,,,,,,,,,266,,0,,0,,0,,0,27,,,,,,,,,266,,0,,0,,0,,0,3
105801,2006,,-3,,-1,36,-4,2,-6,166,,0,,0,,-6,,-5,166,,0,,0,1,1,,0,2,,0,1,1,18,2,1,1,67,,0,1,2,5,-1,1,1,28,,0,,0,,-6,,-5,166,,,,,,,,,166,,0,1,2,20,5,1,1,30,,,,,,,,,166,,0,1,0,28,-1,1,-1,133
105802,2006,,-3,,-1,,-6,,-6,130,,0,,0,,0,,0,130,,0,,0,,0,,0,17,,0,,0,,0,,0,84,,0,,0,,0,,0,94,,0,,0,,0,,0,130,,,,,,,,,130,,0,,0,,0,,0,12,,,,,,,,,130,,0,,0,,0,,0,20
108802,2006,,-6,,-1,,-6,18,-6,434,,0,,0,,0,,-6,434,,0,,0,,0,,0,4,,0,,0,5,2,7,-2,263,,0,1,0,6,1,16,1,347,,0,,0,,0,,-6,434,,,,,,,,,434,,0,,0,,0,1,1,13,,,,,,,,,434,,0,,0,,0,1,-1,69
108804,2006,,-6,,-1,,-6,,-6,466,,0,,0,,0,,0,466,,,,,,,,,0,,0,,0,,0,,0,310,,0,,0,,0,,0,447,,0,,0,,0,,0,466,,,,,,,,,466,,0,,0,,0,,0,19,,,,,,,,,466,,0,,0,,0,,0,14
108807,2006,,-6,,-2,,-6,,-6,975,,0,,0,,0,,0,975,,,,,,,,,0,,0,,0,,0,,0,732,,0,,0,,0,,0,916,,0,,0,,0,,0,975,,,,,,,,,975,,0,,0,,0,,0,58,,,,,,,,,975,,0,,0,,0,,0,49
108808,2006,,-5,,-1,,-6,,-6,296,,0,,0,,0,,0,296,,,,,,,,,0,,0,,0,,0,,0,235,,0,,0,,0,,0,278,,0,,0,,0,,0,296,,,,,,,,,296,,0,,0,,0,,0,12,,,,,,,,,296,,0,,0,,0,,0,18
123803,2006,,-5,,-1,,-6,,-6,396,,0,,0,,0,,0,396,,0,,0,,0,,0,380,,0,,0,,0,,0,239,,0,,0,,0,,0,8,,0,,0,,0,,0,396,,,,,,,,,396,,0,,0,,0,,0,20,,,,,,,,,396,,0,,0,,0,,0,4
123805,2006,,-5,,-1,64,-5,33,-1,292,,0,,0,,-6,,-6,292,,0,,0,54,2,27,1,219,,0,,0,52,-1,25,-2,244,,0,,0,1,-2,,-2,15,,0,,0,,-6,,-6,292,,,,,,,,,292,,0,,0,10,2,7,2,29,,,,,,,,,292,,0,,0,7,-2,6,-1,58
152802,2006,,-4,,-1,,-6,6,-5,192,,0,,0,,0,,-6,192,,0,,0,,0,1,-3,121,,0,,0,,0,7,1,183,,0,,0,,0,1,-1,60,,0,,0,,0,,-6,192,,,,,,,,,192,,0,,0,,0,1,1,17,,,,,,,,,192,,0,,0,,0,,-1,12
152803,2006,,-5,,-1,,-6,,-6,280,,0,,0,,0,,0,280,,0,,0,,0,,0,39,,0,,0,,0,,0,227,,0,,0,,0,,0,160,,0,,0,,0,,0,280,,,,,,,,,280,,0,,0,,0,,0,42,,,,,,,,,280,,0,,0,,0,,0,78
161801,2006,,-3,,-1,,-6,,-6,166,,0,,0,,0,,0,166,,0,,0,,0,,0,43,,0,,0,,0,,0,166,,0,,0,,0,,0,116,,0,,0,,0,,0,166,,,,,,,,,166,,0,,0,,0,,0,22,,,,,,,,,166,,0,,0,,0,,0,5
161802,2006,,-4,,-1,,-6,,-6,223,,0,,0,,0,,0,223,,0,,0,,0,,0,201,,0,,0,,0,,0,186,,0,,0,,0,,0,11,,0,,0,,0,,0,223,,,,,,,,,223,,0,,0,,0,,0,20,,,,,,,,,223,,0,,0,,0,,0,11
165802,2006,,-6,,-1,147,-5,164,6,576,,0,,0,,-6,,-6,576,,0,,0,18,2,24,3,52,,0,,0,93,-1,93,-3,376,,0,,0,70,-3,94,-1,340,,0,,0,,-6,,-6,576,,,,,,,,,576,,0,,0,12,-1,17,1,58,,,,,,,,,576,,0,,0,59,3,46,-2,184
170801,2006,,-6,,-1,,-6,,-6,557,,0,,0,,0,,0,557,,0,,0,,0,,0,524,,0,,0,,0,,0,175,,0,,0,,0,,0,22,,0,,0,,0,,0,557,,,,,,,,,557,,0,,0,,0,,0,39,,,,,,,,,557,,0,,0,,0,,0,6
178801,2006,,-6,,-1,,-6,,-6,478,,0,,0,,0,,0,478,,0,,0,,0,,0,14,,0,,0,,0,,0,428,,0,,0,,0,,0,449,,0,,0,,0,,0,478,,,,,,,,,478,,0,,0,,0,,0,38,,,,,,,,,478,,0,,0,,0,,0,19
178807,2006,,-2,,0,,-6,6,-1,67,,0,,0,,0,,-6,67,,,,,,,,,0,,0,,0,1,2,,-1,8,,0,,0,,0,,-2,26,,0,,0,,0,,-6,67,,,,,,,,,67,,0,,0,,0,5,5,3,,,,,,,,,67,,0,,0,1,1,9,,41
183801,2006,,-5,,-1,,-6,,-6,280,,0,,0,,0,,0,280,,0,,0,,0,,0,59,,0,,0,,0,,0,134,,0,,0,,0,,0,14,,0,,0,,0,,0,280,,,,,,,,,280,,0,,0,,0,,0,73,,,,,,,,,280,,0,,0,,0,,0,202
193801,2006,,-3,,-1,,-6,33,5,139,,0,,0,,0,,-6,139,,0,,0,,0,1,-2,14,,0,,0,,0,30,1,121,,0,,0,,0,10,-1,44,,0,,0,,0,,-6,139,,,,,,,,,139,,0,,0,,0,32,5,93,,,,,,,,,139,,0,,0,,0,23,2,81
212801,2006,,-5,,-1,156,6,85,6,261,,0,,0,1,-6,1,-6,261,,0,,0,64,5,26,1,68,,0,,0,68,-3,47,1,140,,0,,0,7,-2,1,-3,23,,0,,0,,-6,1,-6,261,,,,,,,,,261,,0,,0,55,5,31,4,52,,,,,,,,,261,,0,,0,83,-3,54,1,164
213801,2006,,-4,,-1,,-6,,-6,191,,0,,0,,0,,0,191,,,,,,,,,0,,0,,0,,0,,0,102,,0,,0,,0,,0,23,,0,,0,,0,,0,191,,,,,,,,,191,,0,,0,,0,,0,38,,,,,,,,,191,,0,,0,,0,,0,164
220801,2006,,-5,,-1,,-6,,-6,297,,0,,0,,0,,0,297,,0,,0,,0,,0,45,,0,,0,,0,,0,17,,0,,0,,0,,0,21,,0,,0,,0,,0,297,,,,,,,,,297,,0,,0,,0,,0,39,,,,,,,,,297,,0,,0,,0,,0,211
220802,2006,,-5,,-1,,-6,,-6,404,,0,,0,,0,,0,404,,0,,0,1,2,,0,48,,0,,0,,0,,0,18,,0,,0,,0,,0,44,,0,,0,,0,,0,404,,,,,,,,,404,,0,,0,,0,,0,20,,,,,,,,,404,,0,,0,1,1,1,1,271
220809,2006,,-5,,-1,2,-6,2,-6,376,,0,,0,,-5,,-5,376,,0,,0,1,1,1,1,53,,0,,0,1,1,1,1,62,,0,,0,1,2,1,2,38,,0,,0,,-5,,-5,376,,,,,,,,,376,,0,,0,1,2,1,2,30,,,,,,,,,376,,0,1,1,1,-1,1,-1,278
220810,2006,,-5,,-1,,-6,,-6,349,,0,,0,,0,,0,349,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,24,,0,,0,,0,,0,349,,,,,,,,,349,,0,,0,,0,,0,35,,,,,,,,,349,,0,,0,,0,,0,300
220811,2006,,-5,,-1,,-6,,-6,245,,0,,0,,0,,0,245,,0,,0,,0,,0,142,,0,,0,,0,,0,226,,0,,0,,0,,0,78,,0,,0,,0,,0,245,,,,,,,,,245,,0,,0,,0,,0,5,,,,,,,,,245,,0,,0,,0,,0,15
221801,2006,,-5,,-1,,-6,,-6,327,,0,,0,,0,,0,327,,0,,0,,0,,0,13,,0,,0,,0,,0,189,,0,,0,,0,,0,111,,0,,0,,0,,0,327,,,,,,,,,327,,0,,0,,0,,0,49,,,,,,,,,327,,0,,0,,0,,0,203
227803,2006,,-3,,-1,,-6,,-6,169,,0,,0,,0,,0,169,,0,,0,,0,,0,15,,0,,0,1,1,,0,73,,0,,0,1,1,1,1,68,,0,,0,,0,1,0,169,,,,,,,,,169,,0,,0,,0,,0,19,,,,,,,,,169,,0,,0,1,1,1,1,84
227804,2006,,-6,,-1,44,-6,49,-3,538,,0,,0,,-6,,-6,538,,0,,0,1,-3,17,5,81,,0,,0,6,-3,14,1,147,,0,,0,15,3,15,2,108,,0,,0,,-6,,-6,538,,,,,,,,,538,,0,,0,8,2,25,6,48,,,,,,,,,538,,0,,0,28,1,17,-5,334
227805,2006,,-3,,-1,,-6,11,-2,143,,0,,0,,0,,-6,143,,0,,0,,0,10,-1,132,,0,,0,,0,1,-2,40,,0,,0,,0,1,1,10,,0,,0,,0,,-6,143,,,,,,,,,143,,0,,0,,0,1,-1,33,,,,,,,,,143,,0,,0,,0,,-1,3
227806,2006,,-6,,-4,125,-6,2,-6,2449,,0,,0,,-6,,-6,2449,,0,,0,45,5,1,1,563,,0,,0,77,3,,-1,1261,,0,,0,21,-2,1,1,514,,0,,0,,-6,,-6,2449,,,,,,,,,2449,,0,,0,70,-5,5,2,1739,,,,,,,,,2449,,0,,0,59,-1,1,1,1224
227814,2006,,-5,,-1,,-6,,-6,318,,0,,0,,0,,0,318,,0,,0,,0,,0,19,,,,,,,,,0,,0,,0,,0,,0,45,,0,,0,,0,,0,318,,,,,,,,,318,,0,,0,,0,,0,10,,,,,,,,,318,,0,,0,,0,,0,245
227816,2006,,-5,,-1,,-6,116,6,287,,0,,0,,0,1,-6,287,,0,,0,,0,7,-3,37,,0,,0,,0,73,1,171,,0,,0,,0,96,5,195,,0,,0,,0,,-6,287,,,,,,,,,287,,0,,0,,0,9,1,17,,,,,,,,,287,,0,,0,,0,12,-2,46
227817,2006,,-4,,-1,,-6,7,-5,194,,0,,0,,0,,-6,194,,0,,0,,0,1,-2,89,,0,,0,,0,1,-3,119,,0,,0,,0,1,-1,58,,0,,0,,0,,-6,194,,,,,,,,,194,,0,,0,,0,1,1,23,,,,,,,,,194,,0,,0,,0,1,-1,41
227819,2006,,-4,,-1,9,-6,10,-4,186,,0,,0,,-6,,-6,186,,0,,0,6,4,1,-1,39,,0,,0,8,2,7,1,116,,0,,0,6,-1,6,-1,141,,0,,0,,-6,,-6,186,,,,,,,,,186,,0,,0,1,1,1,1,19,,,,,,,,,186,,0,,0,,0,,0,4
227820,2006,,-5,,-1,,-6,,-6,412,,0,,0,,0,,0,412,,0,,0,,0,,0,66,,0,,0,,0,,0,341,,0,,0,,0,,0,338,,0,,0,,0,,0,412,,,,,,,,,412,,0,,0,,0,,0,37,,,,,,,,,412,,0,,0,,0,,0,8
227821,2006,,-4,,-1,,-6,16,-2,187,,0,,0,,0,,-6,187,,0,,0,,0,1,-1,19,,,,,,,,,0,,0,,0,,0,,-2,34,,0,,0,,0,,-6,187,,,,,,,,,187,,0,,0,,0,10,6,9,,,,,,,,,187,,0,,0,,0,14,2,131
234801,2006,,-5,,-1,,-6,,-6,271,,0,,0,,0,,0,271,,,,,,,,,0,,0,,0,,0,,0,56,,0,,0,,0,,0,8,,0,,0,,0,,0,271,,,,,,,,,271,,0,,0,,0,,0,41,,,,,,,,,271,,0,,0,,0,,0,257
236801,2006,,-5,,-1,,-6,,-6,381,,0,,0,,0,,0,381,,0,,0,,0,,0,122,,0,,0,,0,,0,381,,0,,0,,0,,0,145,,0,,0,,0,,0,381,,,,,,,,,381,,0,,0,,0,,0,76,,,,,,,,,381,,0,,0,,0,,0,110
240801,2006,,-6,,-1,,-6,,-6,513,,0,,0,,0,,0,513,,,,,,,,,0,,0,,0,,0,,0,471,,0,,0,,0,,0,498,,0,,0,,0,,0,513,,,,,,,,,513,,0,,0,,0,,0,97,,,,,,,,,513,,0,,0,,0,,0,15
3801,2007,,-5,,-1,,-6,,-6,286,,0,,0,,0,,0,286,,0,,0,,0,,0,69,,0,,0,,0,,0,158,,0,,0,,0,,0,29,,0,,0,,0,,0,286,,,,,,,,,286,,0,,0,,0,,0,37,,,,,,,,,286,,0,,0,,0,,0,186
13801,2007,,-5,,-1,,-6,2,-6,300,,0,,0,,0,,-5,300,,0,,0,,0,,0,9,,0,,0,,0,5,2,215,,0,,0,,0,5,1,234,,0,,0,,0,,-5,300,,,,,,,,,300,,0,,0,,0,1,1,36,,,,,,,,,300,,0,,0,,0,,-1,54
14801,2007,,-5,,-1,,-6,2,-6,346,,0,,0,,0,,-5,346,,0,,0,1,1,1,1,163,,0,,0,,0,,-1,180,,0,,0,,0,1,1,73,,0,,0,,0,,-5,346,,,,,,,,,346,,0,,0,,0,1,1,38,,,,,,,,,346,,0,,0,,0,,-1,100
14803,2007,,-3,,-1,,-6,,-6,154,,0,,0,,0,,0,154,,0,,0,,0,,0,99,,0,,0,,0,,0,127,,0,,0,,0,,0,29,,0,,0,,0,,0,154,,,,,,,,,154,,0,,0,,0,,0,26,,,,,,,,,154,,0,,0,,0,,0,26
14804,2007,,-5,,-1,,-6,,-6,407,,0,,0,,0,,0,407,,0,,0,,0,,0,126,,0,,0,,0,,0,407,,0,,0,,0,,0,53,,0,,0,,0,,0,407,,,,,,,,,407,,0,,0,,0,,0,334,,,,,,,,,407,,0,,0,,0,,0,232
15801,2007,,-6,6,4,,-6,17,-6,662,,0,,-6,,0,,-6,662,,0,,0,,0,1,1,13,,0,1,-2,,0,1,-6,389,,0,1,-5,,0,10,-4,569,,0,,-6,,0,,-6,662,,,,,,,,,662,,0,1,1,,0,1,-1,93,,,,,,,,,662,,0,1,1,,0,6,3,73
15802,2007,,-6,2,1,,-6,16,-6,880,,0,,-6,,0,,-6,880,,0,1,1,,0,10,2,396,,0,1,-2,,0,9,-5,813,,0,1,1,,0,5,-2,405,,0,,-6,,0,,-6,880,,,,,,,,,880,,0,1,1,,0,6,3,106,,,,,,,,,880,,0,,0,,0,1,-1,79
15805,2007,,-6,,-1,256,-1,187,6,743,,0,,0,,-6,,-6,743,,0,,0,9,1,5,-1,22,,0,,0,221,-2,142,-5,659,,0,,0,242,1,169,-2,698,,0,,0,,-6,,-6,743,,,,,,,,,743,,0,,0,74,6,53,6,89,,,,,,,,,743,,0,,0,5,-2,13,2,30
15806,2007,,-6,,-4,,-6,,-6,2910,,0,,0,,0,,0,2910,,0,,0,,0,,0,1193,,0,,0,,0,,0,2316,,0,,0,,0,,0,1542,,0,,0,,0,,0,2910,,,,,,,,,2910,,0,,0,,0,,0,291,,,,,,,,,2910,,0,,0,,0,,0,175
15807,2007,65,-1,,-4,312,-6,118,-6,2487,,-6,,0,,-6,1,-6,2487,9,-2,,0,133,6,27,1,547,27,-4,,0,149,-5,51,-5,1467,45,2,,0,147,-6,74,1,1542,,-6,,0,,-6,,-6,2487,,,,,,,,,2487,10,1,,0,55,2,21,1,373,,,,,,,,,2487,11,1,,0,32,-3,16,-1,373
15808,2007,,-6,,-2,2,-6,26,-6,776,,0,,0,,-6,,-6,776,,0,,0,1,1,7,1,186,,0,,0,1,-2,19,-5,747,,0,,0,1,1,10,-1,326,,0,,0,,-6,,-6,776,,,,,,,,,776,,0,,0,1,-1,25,5,520,,,,,,,,,776,,0,,0,1,1,12,2,264
15809,2007,,-6,,-1,,-6,52,-4,602,,0,,0,,0,,-6,602,,0,,0,,0,5,1,54,,0,,0,1,0,49,-1,585,,0,,0,1,0,46,1,530,,0,,0,,0,,-6,602,,,,,,,,,602,,0,,0,,0,19,6,48,,,,,,,,,602,,0,,0,,0,1,1,12
15814,2007,,-5,,-1,,-6,,-6,300,,0,,0,,0,,0,300,,0,,0,,0,,0,18,,0,,0,,0,,0,264,,0,,0,,0,1,0,261,,0,,0,,0,,0,300,,,,,,,,,300,,0,,0,,0,,0,45,,,,,,,,,300,,0,,0,1,2,,0,21
15815,2007,,-6,,-1,,-6,17,-6,627,,0,,0,,0,,-6,627,,0,,0,,0,1,-2,107,,0,,0,,0,8,-3,457,,0,,0,,0,7,-2,389,,0,,0,,0,,-6,627,,,,,,,,,627,,0,,0,,0,1,-1,69,,,,,,,,,627,,0,,0,,0,9,5,113
15816,2007,,-4,,-1,118,5,93,6,223,,0,,0,6,-6,1,-6,223,,0,,0,11,2,11,2,13,,0,,0,63,-6,46,-6,179,,0,,0,95,-3,75,-2,198,,0,,0,,-6,,-6,223,,,,,,,,,223,,0,,0,18,2,17,2,25,,,,,,,,,223,,0,,0,6,1,1,-2,11
15819,2007,,-6,,-2,,-6,103,-5,1183,,0,,0,,0,,-6,1183,,0,,0,,0,85,6,651,,0,,0,,0,71,-2,875,,0,,0,,0,8,-5,296,,0,,0,,0,,-6,1183,,,,,,,,,1183,,0,,0,,0,10,1,95,,,,,,,,,1183,,0,,0,,0,10,-3,225
15820,2007,,-5,,-1,,-6,27,-4,355,,0,,0,,0,,-6,355,,0,,0,,0,1,1,14,,0,,0,9,1,19,-5,334,,0,,0,6,1,24,2,280,,0,,0,,0,,-6,355,,,,,,,,,355,,0,,0,,0,1,-2,53,,,,,,,,,355,,0,,0,1,2,1,-2,60
15822,2007,,-6,,-1,33,-6,68,-1,543,,0,,0,,-6,,-6,543,,0,,0,1,-2,6,-1,54,,0,,0,24,-1,45,-3,430,1,0,,0,30,2,53,-1,440,,0,,0,,-6,,-6,543,,,,,,,,,543,1,2,,0,5,1,17,5,54,,,,,,,,,543,,0,,0,1,-2,9,2,49
15825,2007,,-2,,0,40,1,15,1,102,,0,,0,,-6,,-6,102,,0,,0,1,1,1,1,2,,0,,0,26,-5,9,-4,93,,0,,0,34,1,12,-1,82,,0,,0,,-6,,-6,102,,,,,,,,,102,,0,,0,15,5,1,-1,8,,,,,,,,,102,,0,,0,5,-1,1,-1,17
15826,2007,,-5,,-1,,-6,,-6,345,,0,,0,,0,,0,345,,,,,,,,,0,,0,1,0,,0,,0,289,,0,1,0,,0,,0,335,,0,,0,,0,,0,345,,,,,,,,,345,,0,,0,,0,,0,24,,,,,,,,,345,,0,,0,,0,,0,10
15827,2007,,-5,,-1,,-6,9,-6,387,,0,,0,,0,,-6,387,,0,,0,,0,1,1,39,,0,,0,,0,1,-2,117,,0,,0,,0,1,-3,213,,0,,0,,0,,-6,387,,,,,,,,,387,,0,,0,,0,1,1,12,,,,,,,,,387,,0,,0,,0,7,4,108
15828,2007,,-5,,-1,6,-6,13,-6,341,,0,,0,,-6,1,-6,341,,0,,0,1,1,1,1,17,,0,,0,1,-2,7,1,183,,0,,0,1,-4,7,-2,259,,0,,0,,-6,,-6,341,,,,,,,,,341,,0,,0,1,1,1,1,17,,,,,,,,,341,,0,,0,1,1,1,-1,58
15830,2007,,-5,,-1,,-6,44,1,315,,0,,0,,0,,-6,315,,0,,0,,0,1,-1,16,,0,,0,,0,26,-1,205,,0,,0,,0,38,1,261,,0,,0,,0,,-6,315,,,,,,,,,315,,0,,0,,0,1,-1,13,,,,,,,,,315,,0,,0,,0,6,1,38
21803,2007,,-6,11,6,44,-6,12,-6,602,,0,,-6,,-6,,-6,602,,0,1,-3,28,3,1,-3,271,,0,8,-2,27,-6,8,-3,538,,0,9,3,16,-2,8,2,289,,0,,-6,,-6,,-6,602,,,,,,,,,602,,0,1,1,6,2,1,1,48,,,,,,,,,602,,0,,-1,,-2,1,1,42
46802,2007,,-6,,-1,148,-6,,-6,755,,0,,0,,-6,,0,755,,0,,0,56,6,,0,136,,0,,0,25,-6,,0,755,,0,,0,50,-5,,0,370,,0,,0,,-6,,0,755,,,,,,,,,755,,0,,0,74,-5,,0,491,,,,,,,,,755,,0,,0,42,-2,,0,249
57802,2007,,-5,,-1,,-6,54,4,278,,0,,0,,0,,-6,278,,0,,0,,0,16,-1,83,,0,,0,,0,33,-2,200,,0,,0,,0,36,1,183,,0,,0,,0,,-6,278,,,,,,,,,278,,0,,0,,0,12,2,44,,,,,,,,,278,,0,,0,,0,1,-1,11
57803,2007,,-6,,-2,2,-6,53,-6,1217,,0,,0,1,-4,14,-6,1217,,0,,0,,0,5,1,73,,,,,,,,,0,,0,,0,1,1,7,1,134,,0,,0,,-6,,-6,1217,,,,,,,,,1217,,0,,0,1,2,7,4,49,,,,,,,,,1217,,0,,0,1,1,27,2,487
57804,2007,,-6,2,-3,111,-6,49,-6,3618,,0,,-6,1,-6,,-6,3618,,0,1,1,60,2,39,5,1773,,0,1,-1,49,-6,28,-5,2858,,0,1,1,44,-2,9,-5,1700,,0,,-6,,-6,1,-6,3618,,,,,,,,,3618,,0,1,1,18,2,16,5,434,,,,,,,,,3618,,0,,0,6,2,,-1,109
57805,2007,,-3,,-1,,-6,,-6,172,,0,,0,,0,,0,172,,0,,0,,0,,0,10,,0,,0,,0,,0,112,,0,,0,,0,,0,120,,0,,0,,0,,0,172,,,,,,,,,172,,0,,0,,0,,0,15,,,,,,,,,172,,0,,0,,0,,0,34
