DISTRICT,Year,ALL-DAE,ALL-DAE-S,ALL-EXP,ALL-EXP-S,ALL-ISS,ALL-ISS-S,ALL-OSS,ALL-OSS-S,ALL-POP,ASI-DAE,ASI-DAE-S,ASI-EXP,ASI-EXP-S,ASI-ISS,ASI-ISS-S,ASI-OSS,ASI-OSS-S,ASI-POP,BLA-DAE,BLA-DAE-S,BLA-EXP,BLA-EXP-S,BLA-ISS,BLA-ISS-S,BLA-OSS,BLA-OSS-S,BLA-POP,ECO-DAE,ECO-DAE-S,ECO-EXP,ECO-EXP-S,ECO-ISS,ECO-ISS-S,ECO-OSS,ECO-OSS-S,ECO-POP,HIS-DAE,HIS-DAE-S,HIS-EXP,HIS-EXP-S,HIS-ISS,HIS-ISS-S,HIS-OSS,HIS-OSS-S,HIS-POP,IND-DAE,IND-DAE-S,IND-EXP,IND-EXP-S,IND-ISS,IND-ISS-S,IND-OSS,IND-OSS-S,IND-POP,PCI-DAE,PCI-DAE-S,PCI-EXP,PCI-EXP-S,PCI-ISS,PCI-ISS-S,PCI-OSS,PCI-OSS-S,PCI-POP,SPE-DAE,SPE-DAE-S,SPE-EXP,SPE-EXP-S,SPE-ISS,SPE-ISS-S,SPE-OSS,SPE-OSS-S,SPE-POP,TWO-DAE,TWO-DAE-S,TWO-EXP,TWO-EXP-S,TWO-ISS,TWO-ISS-S,TWO-OSS,TWO-OSS-S,TWO-POP,WHI-DAE,WHI-DAE-S,WHI-EXP,WHI-EXP-S,WHI-ISS,WHI-ISS-S,WHI-OSS,WHI-OSS-S,WHI-POP
81906,2015,,-2,,0,,-6,,-6,161,,0,,0,,0,,0,1,,0,,0,,0,,0,12,,0,,0,,0,1,1,76,,0,,0,,0,1,2,20,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,10,,0,,0,,0,1,3,5,,0,,0,,0,1,1,123
82902,2015,33,5,,-1,420,6,136,5,1134,,0,,0,1,-1,1,1,5,,-1,,0,1,-1,1,1,9,20,2,,0,256,5,90,5,584,1,-6,,0,372,-1,110,-4,1008,,,,,,,,,0,,,,,,,,,0,9,5,,0,49,3,26,5,93,,0,,0,,-1,,0,1,1,-2,,0,39,-1,20,2,111
82903,2015,93,6,2,1,1716,6,167,-5,2528,,0,,0,,-2,,-1,5,,-1,,0,1,-3,,-1,10,85,5,1,-1,1539,6,147,4,1995,1,-6,1,-2,1633,4,162,3,2356,,0,,0,,-1,,0,3,,0,,0,,-1,,0,3,20,5,,0,260,6,38,6,220,,-1,,0,1,-2,1,1,8,1,-3,,0,75,-3,1,-5,144
83901,2015,2,-4,,-1,110,-3,,-6,652,,,,,,,,,0,,0,,0,9,1,,0,53,1,-1,,0,73,1,1,1,408,1,-1,,0,88,1,1,1,518,,,,,,,,,0,,,,,,,,,0,1,2,,0,17,4,,0,42,,0,,0,,-1,,0,3,1,1,,0,13,1,,0,76
83902,2015,,-2,,0,,-6,,-5,139,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,1,1,,0,60,,0,,0,1,1,,0,76,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,7,,,,,,,,,0,,0,,0,1,1,,0,62
83903,2015,88,6,,-2,447,-6,117,-6,3088,,-1,,0,6,3,1,1,12,1,1,,0,5,1,1,-1,34,65,6,,0,287,6,80,6,1470,59,5,,0,291,6,71,3,1544,,-1,,0,6,4,,-1,9,,0,,0,,-1,,0,3,20,6,,0,82,6,31,6,219,1,1,,0,7,3,1,1,15,1,-6,,0,132,-6,41,-4,1470
84801,2015,,-5,,-1,,-6,,-6,475,,0,,0,,0,,0,7,,0,,0,1,1,50,6,366,,0,,0,1,0,59,5,397,,0,,0,,0,1,2,72,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,3,,0,,0,,0,,0,9,,0,,0,,0,1,2,19
84901,2015,273,6,20,6,5558,6,941,-1,11495,1,-3,,-1,49,-6,7,-5,264,81,6,1,-2,1500,6,319,6,1977,189,3,13,1,4329,6,730,6,7127,100,-5,12,2,2563,-3,348,-6,5518,1,1,,0,22,2,12,5,34,,-1,,0,5,-1,,-1,11,39,4,1,-1,662,6,170,6,1081,1,-3,,-1,122,1,20,1,230,85,1,1,-4,1297,-6,235,-5,3460
84902,2015,282,6,19,6,3493,6,1284,6,7642,1,-3,,-1,5,-6,1,-6,160,145,6,1,-3,1522,6,727,6,1826,262,6,1,-6,2940,6,1183,6,5739,88,-6,9,1,1205,-6,302,-6,3469,,-1,,0,39,5,1,-3,38,,-1,,0,11,2,,-2,15,25,2,1,-1,503,6,155,6,543,1,-2,,-1,79,3,35,4,122,43,-6,1,-3,632,-6,212,-6,2010
84903,2015,,-2,,0,2,-6,,-6,172,,0,,0,,0,,0,1,,0,,0,1,3,,0,2,,0,,0,15,,1,1,110,,0,,0,,0,,0,13,,,,,1,,,,0,,,,,,,,,0,,0,,0,1,2,,0,12,,0,,0,1,2,,0,13,,0,,0,15,,1,0,143
84904,2015,31,-3,,-1,1064,6,752,6,2754,,0,,0,,-2,,-1,6,25,2,1,1,875,6,626,6,1834,26,2,1,1,864,6,571,5,1909,1,-4,,0,115,-6,68,-6,581,,-1,,0,1,-6,1,-6,58,,,,,1,,,,0,5,1,1,2,131,2,128,5,306,1,1,,0,9,-1,1,-4,33,1,-1,,0,59,-5,50,-3,242
84906,2015,258,6,16,6,4777,6,843,6,6847,,-1,,0,6,-5,,-3,34,120,6,7,3,1917,6,360,6,1438,193,5,1,-6,3743,6,675,6,4478,84,-5,1,-4,1578,-6,267,-6,2903,1,-1,,0,44,1,9,1,62,,-1,,0,11,1,,-2,14,38,5,5,4,560,6,152,6,548,1,-2,,0,59,1,15,2,82,1,-6,1,-3,1162,-6,192,-6,2314
84908,2015,60,6,,-1,842,6,151,-1,1840,,0,,0,,-1,,-1,4,25,-1,,0,474,6,91,5,834,49,1,,0,696,3,124,1,1465,12,-2,,0,166,-6,1,-6,513,,0,,0,10,4,,-1,4,,,,,,,,,0,1,-3,,0,95,2,18,2,169,,-1,,0,11,-2,1,-1,37,23,3,,0,181,-2,36,-1,449
84909,2015,107,4,2,-1,1528,6,280,-6,4956,,-1,,0,1,-3,,-1,25,1,1,1,3,12,2,1,1,20,63,6,8,5,685,6,147,6,1670,1,-6,1,1,283,-1,46,-2,927,1,1,,0,1,-3,1,-1,25,,0,,0,,-1,,-1,5,25,5,1,2,307,6,93,6,506,1,-1,,0,1,-6,1,-2,69,85,1,8,2,1222,2,228,2,3886
84910,2015,455,-6,18,-2,8224,-6,1376,-6,42862,1,-6,,-2,188,-6,26,-6,4200,78,6,1,-1,1355,6,271,6,3472,203,6,1,-3,3665,6,687,6,11573,150,3,1,-3,2707,6,481,6,12301,,-1,,0,10,-2,,-2,86,1,1,,0,18,4,5,3,43,71,5,1,-1,1390,6,269,6,4115,12,-2,1,1,285,-2,47,-1,1629,206,-2,10,1,3661,-6,546,-6,21131
84911,2015,45,-6,,-3,349,-6,42,-6,6308,1,-1,,0,10,-4,,-2,391,1,1,,0,21,5,1,1,126,10,4,1,2,79,6,11,5,505,1,-4,1,2,80,5,1,-4,978,,0,,0,,-1,,0,19,,0,,0,1,1,,0,6,5,1,,0,75,6,17,6,517,,-1,,0,1,-4,,-1,132,31,-1,,0,231,-5,36,2,4655
85902,2015,13,-2,,-1,274,2,35,-6,1146,,0,,0,,0,,0,1,1,1,,0,21,-1,1,-1,92,1,-6,,0,192,-1,23,-1,815,6,-1,,0,202,6,21,1,666,,0,,0,,-2,,-1,10,,,,,,,,,0,1,-1,,0,36,1,7,2,131,1,1,,0,,-4,1,1,23,1,-2,,0,51,-5,1,-5,353
85903,2015,,-2,,0,,-6,,-6,165,,,,,,,,,0,,0,,0,,0,1,3,4,1,1,,0,1,1,1,1,124,1,1,,0,1,1,1,1,80,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,9,,0,,0,,0,,0,1,,0,,0,1,1,,0,80
86024,2015,,-1,,0,,-3,,-2,23,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,6,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,6,,,,,,,,,0,,0,,0,,0,,0,17
86901,2015,55,1,,-2,534,-6,53,-6,3167,,-1,,0,,-2,,-1,16,,0,,0,1,1,,0,3,35,2,1,1,373,6,38,4,1663,26,1,1,1,298,5,29,2,1492,,0,,0,,-1,,0,3,,0,,0,,-1,,0,3,7,1,1,2,116,6,13,5,295,,-1,,0,1,-3,,-1,32,29,1,,0,224,-5,24,-1,1618
86902,2015,2,-4,,-1,76,-6,,-6,649,,0,,0,,0,,0,2,,0,,0,,0,,0,2,1,1,1,1,41,5,1,1,221,,-1,1,2,1,-5,1,2,77,,0,,0,1,1,,0,5,,0,,0,,0,,0,1,1,1,1,2,28,6,1,2,71,1,3,,0,,-1,,0,3,1,-1,,0,65,-1,1,0,559
87901,2015,,-4,,0,,-6,,-6,335,,,,,,,,,0,,,,,,,,,0,,0,,0,1,1,,0,128,,0,,0,1,1,,0,163,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,23,,,,,,,,,0,,0,,0,1,1,,0,172
88902,2015,22,-1,,-1,646,6,17,-6,1506,,0,,0,,-1,,0,2,,-1,,0,50,4,1,1,72,11,1,,0,416,6,7,-1,679,11,1,1,1,362,5,8,1,703,,0,,0,,-1,,0,3,,0,,0,,-1,,0,2,6,3,,0,133,6,7,5,140,1,1,,0,13,-1,,-1,35,1,-5,,0,221,-6,1,-5,691
89901,2015,44,-1,,-2,919,6,98,-6,3043,,0,,0,,-1,,0,6,9,4,,0,1,-6,16,4,225,33,1,,0,703,5,68,-1,2136,29,-1,,0,615,-1,48,-5,2066,,,,,,,,,0,,,,,,,,,0,5,1,,0,133,6,26,6,283,,0,,0,1,-2,,-1,12,6,-2,,0,187,-3,34,3,730
89903,2015,28,3,,-1,185,-5,2,-6,1181,,,,,,,,,0,1,2,,0,5,3,1,3,7,23,1,1,1,156,2,1,-1,935,17,-3,1,1,122,-5,6,1,920,,,,,,,,,0,,,,,,,,,0,5,2,,0,41,5,1,1,131,1,2,,0,,-1,1,3,7,1,-3,,0,58,5,1,1,247
89905,2015,2,-2,,0,170,6,,-6,366,,,,,1,,,,0,1,1,,0,1,-6,1,2,46,1,-2,,0,156,1,1,0,333,1,-1,,0,126,-3,8,1,303,,,,,,,,,0,,,,,,,,,0,,0,,0,18,2,,0,27,,0,,0,,-1,,0,2,,0,,0,1,-3,1,2,14
90902,2015,,-2,,0,2,-6,,-6,195,,,,,,,,,0,,,,,,,,,0,,0,,0,13,,,0,119,,0,,0,1,1,,0,27,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,,0,12,,0,,0,,0,,0,7,,0,,0,1,-1,,0,160
90903,2015,2,-1,,0,2,-6,2,-6,237,,,,,,,,,0,,0,,0,,0,,0,2,1,1,,0,1,1,1,1,105,1,1,,0,,-1,,-1,43,,0,,0,,0,,0,1,,,,,,,,,0,1,2,,0,1,2,1,2,17,,0,,0,,0,,0,4,1,-1,,0,1,-1,5,1,187
90904,2015,55,-2,,-2,775,-5,191,-6,4136,,0,,0,1,-1,,-1,12,,-1,,0,24,1,1,-3,120,35,2,1,1,534,6,125,4,2320,28,1,1,1,340,-1,85,1,1841,1,1,,0,1,-2,1,1,17,,,,,,,,,0,9,2,,0,157,6,39,5,401,1,-1,,0,44,6,7,2,87,21,-2,,0,356,-3,92,-1,2060
90905,2015,,-1,,0,,-5,,-3,51,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,18,,0,,0,,0,,0,9,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,7,,,,,,,,,0,,0,,0,,0,,0,41
91901,2015,2,-5,,-1,72,-6,2,-6,798,,,,,,,,,0,,0,,0,,-1,,0,3,,-1,,0,34,4,1,1,255,,0,,0,1,-2,1,2,45,,0,,0,,-1,,0,14,,0,,0,,0,,0,2,1,2,,0,22,6,1,2,65,,0,,0,1,-1,,0,33,1,-1,,0,1,-6,1,-1,701
91902,2015,,-5,,-1,77,-6,,-6,588,,,,,,,,,0,,0,,0,1,-1,,0,12,6,3,,0,43,2,1,1,268,1,2,,0,13,-1,,0,100,,0,,0,,-1,,0,4,,,,,,,,,0,,0,,0,12,4,,0,32,1,3,,0,1,-1,,0,13,1,1,,0,58,-1,1,1,459
91903,2015,158,6,,-2,1598,6,297,-6,5008,1,-1,,0,5,-3,1,-1,40,24,3,1,2,262,6,46,4,496,127,5,15,4,1202,6,243,6,3260,15,-4,,0,249,-2,30,-5,876,1,-2,,0,29,-2,1,-4,130,,0,,0,5,2,,-1,5,40,5,,0,357,6,122,6,711,10,-1,1,2,83,-3,11,-3,341,103,1,18,5,965,-2,200,2,3125
91905,2015,13,-2,,-1,218,-2,,-6,1098,,0,,0,,-1,,0,5,,0,,0,,-1,,0,5,1,-4,,0,131,5,1,1,497,1,-1,,0,28,-1,,0,155,,-1,,0,,-3,,0,20,,0,,0,,0,,0,1,,-1,,0,33,4,,0,90,1,1,,0,7,1,,0,27,1,-6,,0,183,2,11,2,884
91906,2015,240,6,13,5,1732,1,1326,6,8000,,-4,,-1,10,-6,7,-6,192,89,6,1,-1,485,6,518,6,1040,197,6,1,-5,1392,6,1101,6,5320,50,-6,1,-3,568,-5,267,-6,2960,1,-2,,0,11,-3,7,-4,104,,,,,,,,,0,62,6,8,5,260,5,405,6,904,1,-5,,-1,124,3,124,6,456,73,-5,8,2,534,-6,403,-6,3248
91907,2015,,-5,,-1,2,-6,2,-6,426,,0,,0,,0,,0,4,,0,,0,,0,,0,1,,0,,0,9,,1,1,194,,0,,0,1,1,,-1,98,,0,,0,1,3,,0,6,,,,,,,,,0,,0,,0,1,2,1,2,32,,0,,0,1,2,1,2,14,,0,,0,14,,1,-1,303
91908,2015,2,-6,,-1,100,-6,,-6,1490,,,,,,,,,0,,0,,0,1,-1,,0,22,1,1,,0,57,6,1,1,417,,-1,,0,1,-5,1,2,161,,0,,0,1,1,,0,15,,,,,,,,,0,,0,,0,29,6,1,2,113,,0,,0,7,3,,0,37,6,1,,0,82,-1,,0,1255
91909,2015,36,2,2,1,464,5,22,-6,1732,,0,,0,,-1,,0,3,1,1,,0,9,3,,0,10,29,5,1,1,312,6,1,-6,859,5,1,,-1,55,-2,1,-2,244,1,1,,0,8,-1,,-1,40,,,,,,,,,0,9,4,1,2,57,2,5,2,170,1,1,,0,5,-1,1,1,26,26,-2,1,-1,387,2,1,-6,1408
91910,2015,2,-5,,-1,133,-5,2,-6,830,,0,,0,,-1,,0,5,1,2,,0,1,-4,1,2,48,1,1,,0,93,6,5,3,372,1,2,,0,17,2,1,2,81,,0,,0,,-1,,0,2,,,,,,,,,0,,0,,0,20,4,1,2,64,,0,,0,1,-3,,0,37,1,-1,,0,100,-2,1,-1,657
91913,2015,28,1,,-1,276,-4,2,-6,1518,,0,,0,1,-1,,0,11,1,2,,0,1,1,1,3,6,13,1,,0,163,6,9,,609,1,-1,,0,19,1,1,2,88,,-1,,0,8,-1,,0,50,,0,,0,1,1,,0,2,1,-1,,0,30,2,1,2,132,,-1,,0,12,1,,0,62,1,-6,,0,230,-2,1,-1,1299
91914,2015,2,-5,,-1,183,-1,2,-6,898,,0,,0,,0,,0,1,,0,,0,1,1,,0,4,1,1,,0,111,4,1,1,436,1,2,,0,12,-2,1,2,84,1,3,,0,1,-1,,0,15,,,,,,,,,0,1,2,,0,38,6,1,2,78,,0,,0,8,-1,,0,40,1,-1,,0,153,-1,1,-1,755
91917,2015,2,-5,,-1,54,-6,15,-6,855,,0,,0,,-1,,0,4,,0,,0,1,1,1,2,9,1,1,1,1,14,-1,1,-3,262,1,1,,0,9,-1,1,-2,182,,0,,0,,-1,,0,9,,,,,,,,,0,,0,,0,10,3,5,4,64,,0,,0,1,-1,,-1,27,1,-1,1,1,40,1,10,-1,624
91918,2015,2,-5,,-1,121,-4,15,-6,740,,0,,0,,-1,,0,2,,0,,0,1,-1,,0,10,1,1,,0,79,5,9,1,358,1,2,,0,8,1,1,1,37,,0,,0,1,-1,,0,7,,0,,0,,-1,,0,2,1,1,,0,48,6,8,5,96,,0,,0,1,-2,,-1,24,1,-1,,0,106,-1,1,-6,659
92901,2015,40,2,,-1,1189,6,118,-6,2121,,-1,,0,1,-4,,-1,19,13,2,,0,389,6,41,5,443,21,1,,0,594,2,58,1,1012,1,-3,,0,162,-2,1,-6,327,,0,,0,1,-1,,-1,6,,,,,,,,,0,1,-3,,0,146,-1,15,1,261,1,-1,,0,50,-1,1,-3,104,18,-2,,0,577,-6,66,-1,1224
92902,2015,79,2,2,-1,1200,6,509,6,4393,,-1,,0,1,-5,1,-2,44,30,6,1,1,467,6,189,6,707,50,1,1,-1,857,6,373,6,2596,5,-6,,-1,193,-6,64,-6,1327,1,1,,0,1,-4,1,-2,31,,0,,0,1,1,,-1,4,21,6,1,2,200,6,118,6,316,1,-1,,0,44,-1,27,2,163,38,-1,,-1,485,-6,223,-3,2117
92903,2015,134,-2,,-4,1684,-6,992,6,9600,,-2,,0,1,-6,,-6,125,89,6,1,1,1069,6,678,6,3619,115,6,1,1,1333,6,854,6,6662,24,-6,,0,408,-6,185,-6,3485,1,1,,0,1,-5,1,-3,67,,-1,,0,1,-2,1,-1,19,27,6,,0,213,6,201,6,758,1,-2,,0,33,-3,28,1,269,16,-4,,0,162,-6,93,-6,2016
92904,2015,109,4,2,-1,1999,6,590,6,5205,1,-1,,0,1,-6,1,-4,68,50,6,1,1,900,6,282,6,1083,78,3,1,-1,1570,6,469,6,3211,18,-4,,-1,425,-6,92,-6,1509,,-1,,0,1,-3,,-2,16,,0,,0,,-2,,-1,5,19,4,1,2,297,6,114,6,432,1,-1,,0,85,6,1,-5,115,35,-4,1,1,578,-6,176,-6,2410
92906,2015,2,-6,,-1,255,-5,36,-6,1506,,0,,0,,-1,,0,6,1,2,,0,24,3,1,-1,89,9,,,0,133,4,25,4,657,1,1,,0,43,-2,1,-4,297,,0,,0,1,-1,,0,8,,,,,,,,,0,1,2,,0,42,5,7,3,122,1,2,,0,1,-4,1,-1,48,8,2,,0,170,-2,25,-1,1057
92907,2015,2,-6,,-1,417,-2,66,-6,2041,,0,,0,1,-3,,-1,33,1,1,,0,100,6,16,4,225,9,,,0,217,6,38,5,753,1,1,,0,74,3,10,1,282,,0,,0,1,-2,,-1,20,,0,,0,1,-1,,-1,8,1,2,,0,11,-5,8,2,127,,0,,0,8,-2,,-2,59,7,2,,0,230,-6,40,-2,1416
92908,2015,2,-6,,-1,233,-6,2,-6,1556,,0,,0,,-2,,0,12,,0,,0,7,1,,0,40,1,1,,0,144,6,10,,551,1,2,,0,1,-6,1,2,106,,0,,0,1,-1,,0,11,,,,,,,,,0,,0,,0,37,5,1,2,109,,0,,0,11,1,1,2,61,1,-1,,0,208,2,1,-1,1327
93901,2015,2,-5,,-1,245,5,45,-5,875,,0,,0,,-1,,0,2,1,2,,0,1,-6,12,5,73,1,1,,0,162,6,38,6,353,1,1,,0,43,1,9,1,139,,0,,0,,-1,,-1,6,,,,,,,,,0,1,2,,0,36,5,9,4,66,,0,,0,1,-1,,-1,10,1,-1,,0,160,-4,24,-4,644
93903,2015,2,-3,,-1,73,-5,,-6,493,,,,,,,,,0,,0,,0,7,3,1,3,17,1,1,,0,47,4,13,5,223,1,1,,0,12,1,1,2,71,,,,,,,,,0,,,,,,,,,0,,0,,0,5,-1,,0,36,,0,,0,,-1,,0,3,1,-1,,0,54,-2,15,2,401
93904,2015,65,2,,-2,1655,6,407,6,3297,,-1,,0,,-4,,-1,13,1,-6,1,1,753,6,191,6,778,54,3,1,1,1366,6,338,6,2367,22,-3,,0,552,-6,126,-6,1612,,0,,0,1,-2,,-1,7,,,,,,,,,0,13,5,,0,263,6,68,6,214,1,1,,0,1,-6,6,1,36,21,2,1,1,325,-6,84,-3,854
93905,2015,,-2,,0,23,-3,2,-5,160,,,,,,,,,0,,0,,0,,-2,,-1,22,1,1,,0,14,-1,1,-1,99,,0,,0,1,-1,,0,13,,,,,,,,,0,,,,,,,,,0,,0,,0,8,5,1,2,11,,,,,,,,,0,1,1,,0,1,-6,1,-1,124
94901,2015,203,6,,-3,1523,-6,455,-6,8286,,-1,,0,,-5,,-2,41,1,-5,,0,147,6,53,6,447,158,4,,0,1281,6,388,6,5659,159,4,1,1,1143,6,333,3,5734,,0,,0,1,-1,1,1,8,1,,,,,,,,0,43,6,,0,320,6,115,6,762,,-2,,0,1,-5,1,-2,75,28,-5,1,1,221,-6,59,-6,1980
94902,2015,178,-6,2,-3,2877,-6,751,-6,15715,1,-2,,0,23,-6,9,-2,314,21,1,1,1,435,6,113,5,1713,80,6,1,1,1144,6,351,6,4432,85,3,1,1,1277,6,318,2,6145,,-1,,0,1,-5,,-2,63,1,1,,0,1,-4,7,3,47,27,5,,0,505,6,167,6,1289,1,-5,,0,70,-6,26,-3,801,61,-3,1,1,1057,-6,278,-4,6632
94903,2015,2,-6,2,1,265,-6,28,-6,1849,,0,,0,,-1,,0,9,,0,,0,14,5,,-1,24,1,1,1,1,111,2,17,3,714,6,4,1,1,100,-3,1,-6,810,,0,,0,,-1,,0,2,,0,,0,,-1,,0,2,1,2,1,2,35,4,5,2,137,1,3,,0,7,2,1,1,26,1,-1,,-1,144,1,16,1,976
94904,2015,25,1,,-1,287,-3,56,-6,1536,,0,,0,,-1,,-1,8,,-1,,0,10,2,1,1,28,12,1,,0,157,5,30,2,662,1,-5,,0,102,-1,17,-1,562,1,2,,0,9,5,1,1,9,,0,,0,,-1,,0,2,1,-1,,0,32,3,11,4,106,,-1,,0,8,2,5,4,26,15,1,,0,158,-2,29,-2,905
95901,2015,2,-5,,-1,144,-4,,-6,841,,0,,0,,0,,0,1,,0,,0,1,1,,0,5,19,,,0,112,6,1,1,452,1,-1,,0,122,6,1,1,500,,0,,0,1,1,,0,3,,,,,,,,,0,1,2,,0,26,5,,0,75,,0,,0,,-1,,0,10,1,1,,0,1,-6,,0,322
95902,2015,,-2,,0,,-6,,-5,130,,0,,0,,0,,0,1,,,,,,,,,0,1,1,,0,1,1,,0,102,1,1,,0,1,1,,0,81,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,15,,,,,,,,,0,,0,,0,1,1,,0,48
95903,2015,,-6,,-1,45,-6,2,-6,719,,0,,0,,-1,,0,4,,0,,0,5,4,1,3,12,1,1,1,1,38,2,1,-1,530,1,1,1,1,27,-1,1,-1,481,,0,,0,,-1,,0,4,,,,,,,,,0,,0,,0,6,2,1,2,54,,0,,0,,-1,,0,13,1,1,,0,13,1,1,1,205
95904,2015,,-3,,0,2,-6,,-6,269,,,,,,,,,0,,0,,0,,0,,0,3,1,1,,0,1,-1,1,1,198,1,0,,0,1,-1,1,0,215,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,,0,23,,,,,,,,,0,,0,,0,1,1,,0,51
95905,2015,116,3,,-3,2085,6,175,-6,5993,,-1,,0,7,1,,-1,18,1,-2,,0,88,1,12,2,234,98,3,,0,1666,5,149,4,4573,91,1,,0,1605,-1,122,-3,4633,,-1,,0,9,1,,-1,18,,0,,0,,-2,,0,6,17,3,,0,297,6,43,6,503,,-1,,0,24,1,12,6,66,1,-6,,0,352,-1,29,-1,1013
96904,2015,2,-4,,-1,137,1,2,-6,586,,0,,0,,0,,0,1,1,2,,0,17,2,1,2,49,1,-1,,0,116,5,1,-1,407,,-2,,0,101,5,1,-1,330,,0,,0,,0,,0,1,,,,,,,,,0,1,1,,0,26,3,1,1,66,,0,,0,,-1,,0,4,1,1,,0,19,-6,,-1,202
96905,2015,,-2,,0,,-6,,-6,199,,,,,,,,,0,,0,,0,1,3,,0,6,,0,,0,1,1,,0,96,,0,,0,1,1,,0,62,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,18,,0,,0,,0,,0,2,,0,,0,1,1,,0,129
97902,2015,2,-5,,-1,132,-5,26,-6,840,,0,,0,,-1,,0,3,,0,,0,1,1,,0,6,1,-1,,0,102,6,26,6,429,1,1,,0,1,-6,,-3,133,,0,,0,,-1,,0,3,,,,,,,,,0,1,1,,0,33,5,10,5,97,,0,,0,,-2,,-1,14,1,-1,,0,112,2,26,4,682
97903,2015,2,-4,,-1,90,-5,2,-6,618,,,,,,,,,0,,0,,0,,0,,0,1,1,-1,1,1,72,5,1,-1,366,1,1,,0,11,-4,,-1,154,,0,,0,,0,,0,1,,,,,,,,,0,1,2,1,2,8,1,1,2,54,,0,,0,,-1,,0,2,1,-1,1,1,79,4,5,1,459
98901,2015,,-5,,-1,,-6,,-6,464,,0,,0,,0,,0,2,,,,,,,,,0,,0,,0,1,1,,0,203,1,1,,0,1,1,,0,236,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,,0,,0,29,,0,,0,,0,,0,2,1,1,,0,1,1,,0,223
98903,2015,,-2,,0,,-6,,-5,134,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,62,,0,,0,,0,,0,40,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,15,,0,,0,,0,,0,1,,0,,0,,0,,0,93
98904,2015,,-6,,-1,29,-6,,-6,934,,0,,0,,0,,0,5,,,,,,,,,0,1,1,,0,12,-2,1,1,531,1,1,,0,14,-3,1,1,624,,,,,,,,,0,,,,,,,,,0,,0,,0,7,4,,0,59,,0,,0,,0,,0,7,,0,,0,15,3,,0,299
99902,2015,2,-1,,0,2,-6,,-6,228,,0,,0,1,3,,0,1,,0,,0,,0,,0,8,1,-1,,0,1,-1,,0,182,1,1,,0,1,1,,0,83,,0,,0,,0,,0,3,,,,,,,,,0,1,1,,0,1,1,,0,24,1,2,,0,1,2,,0,10,1,-1,,0,16,,,0,123
99903,2015,,-5,,-1,127,-1,,-6,602,,0,,0,,-1,,0,7,,0,,0,1,-2,1,3,20,1,1,,0,116,5,1,1,456,,0,,0,32,-2,,0,195,,0,,0,,0,,0,1,,,,,,,,,0,1,2,,0,26,4,,0,64,,0,,0,1,-3,,0,27,1,1,,0,78,1,1,1,352
100903,2015,17,-2,2,2,275,-2,66,-6,1362,,0,,0,,-1,,-1,8,8,5,1,1,74,6,21,5,162,1,-5,1,1,184,6,46,5,663,,-1,,0,6,-3,1,-2,76,,0,,0,,-1,,-1,8,,0,,0,1,1,1,2,1,5,3,1,2,28,1,8,1,124,1,1,,0,1,-2,1,1,22,1,-6,,-2,190,-5,36,-6,1087
100904,2015,127,6,2,1,1096,6,125,-6,3040,,-1,,0,,-3,,-1,12,39,5,1,1,344,6,45,6,544,96,6,1,-1,808,6,102,6,1715,1,-5,,0,41,-5,,-5,210,1,1,,0,34,6,10,6,18,,0,,0,,-1,,0,3,18,2,1,2,170,5,21,3,319,7,2,,0,23,-2,7,2,94,73,-5,1,-1,654,-6,63,-6,2158
100905,2015,33,-1,2,1,541,2,138,-5,2367,,0,,0,,-2,,-1,9,1,-1,,0,110,6,39,6,204,14,1,1,1,290,6,97,6,828,1,-1,,0,23,-5,1,-5,206,,0,,0,1,-1,,-1,5,,,,,,,,,0,7,3,1,2,66,5,42,6,182,,-1,,0,1,-4,1,-1,33,24,-2,1,-1,402,-5,86,-6,1913
100907,2015,39,-5,2,-1,710,-6,93,-6,4205,,-1,,0,1,-3,,-1,42,1,2,,0,1,-1,1,1,13,21,5,1,1,395,6,42,5,1194,1,-2,,0,35,-4,1,-4,332,,0,,0,1,-2,,-1,21,,0,,0,,-1,,0,4,8,3,1,2,147,6,29,6,332,,-1,,0,15,2,1,-1,63,31,-2,1,-1,651,3,83,1,3734
